@relation datos_simplificados

@attribute blueWins {FALSE,TRUE}
@attribute blueFirstBlood {TRUE,FALSE}
@attribute blueKills numeric
@attribute blueDeaths numeric
@attribute blueAssists numeric
@attribute blueDragons {FALSE,TRUE}
@attribute blueHeralds {FALSE,TRUE}
@attribute blueTowersDestroyed numeric
@attribute blueAvgLevel numeric
@attribute blueTotalMinionsKilled numeric
@attribute blueGoldDiff numeric
@attribute blueExperienceDiff numeric
@attribute redFirstBlood {FALSE,TRUE}
@attribute redKills numeric
@attribute redDeaths numeric
@attribute redAssists numeric
@attribute redDragons {FALSE,TRUE}
@attribute redHeralds numeric
@attribute redTowersDestroyed numeric
@attribute redAvgLevel numeric
@attribute redTotalMinionsKilled numeric
@attribute redGoldDiff numeric
@attribute redExperienceDiff numeric

@data
FALSE,TRUE,6,7,7,FALSE,FALSE,0,6.8,180,-2049,-2340,FALSE,7,6,9,FALSE,0,0,7.2,243,2049,2340
FALSE,FALSE,1,5,2,FALSE,FALSE,0,6.2,187,-4179,-3823,TRUE,5,1,4,TRUE,0,0,7,236,4179,3823
FALSE,FALSE,6,6,9,FALSE,FALSE,0,7.2,269,-66,-1073,TRUE,6,6,3,TRUE,0,0,7,245,66,1073
TRUE,FALSE,9,7,13,TRUE,TRUE,0,6.8,178,510,142,TRUE,7,9,4,FALSE,0,0,6.8,215,-510,-142
FALSE,TRUE,4,3,2,FALSE,TRUE,0,7.2,263,2591,1567,FALSE,3,4,1,TRUE,0,0,6.8,208,-2591,-1567
FALSE,TRUE,4,12,5,FALSE,FALSE,0,6.4,198,-3772,-3034,FALSE,12,4,20,TRUE,0,1,7.4,177,3772,3034
FALSE,TRUE,6,6,11,TRUE,FALSE,0,6.8,240,965,-878,FALSE,6,6,7,FALSE,0,0,7,233,-965,878
FALSE,FALSE,1,5,1,FALSE,FALSE,0,6.6,223,-3468,-2158,TRUE,5,1,7,TRUE,1,0,7.4,259,3468,2158
TRUE,TRUE,14,3,15,FALSE,FALSE,0,7.4,212,6153,3916,FALSE,3,14,4,FALSE,0,0,6.4,196,-6153,-3916
FALSE,FALSE,0,5,0,FALSE,FALSE,0,6.4,233,-2216,-2730,TRUE,5,0,8,TRUE,0,0,7,229,2216,2730
FALSE,FALSE,6,11,4,TRUE,FALSE,0,6.6,191,-2308,-1767,TRUE,11,6,14,FALSE,0,0,7.2,206,2308,1767
TRUE,TRUE,6,6,5,FALSE,TRUE,0,6.6,210,1917,-179,FALSE,6,6,3,TRUE,0,0,7,194,-1917,179
FALSE,FALSE,4,7,6,FALSE,FALSE,0,7,268,-1676,-1759,TRUE,7,4,8,TRUE,0,0,7.4,244,1676,1759
TRUE,TRUE,10,5,8,TRUE,FALSE,0,7.2,242,2709,1259,FALSE,5,10,7,FALSE,0,0,6.8,214,-2709,-1259
FALSE,FALSE,6,8,5,FALSE,FALSE,0,6.6,222,-1304,-552,TRUE,8,6,12,TRUE,0,0,6.8,216,1304,552
TRUE,TRUE,8,5,10,TRUE,FALSE,0,7.4,229,1824,1409,FALSE,5,8,5,FALSE,0,0,7.2,222,-1824,-1409
FALSE,FALSE,11,8,15,FALSE,FALSE,0,6.6,174,229,-45,TRUE,8,11,9,TRUE,1,0,6.8,212,-229,45
TRUE,FALSE,4,4,4,FALSE,TRUE,0,7.2,252,1507,1667,TRUE,4,4,1,FALSE,0,0,7,214,-1507,-1667
FALSE,FALSE,1,5,3,TRUE,FALSE,0,7,231,-1787,-1135,TRUE,5,1,4,FALSE,0,0,7,235,1787,1135
FALSE,FALSE,8,7,3,FALSE,FALSE,0,7.2,234,815,1397,TRUE,7,8,4,FALSE,0,0,6.8,182,-815,-1397
FALSE,FALSE,5,14,6,TRUE,FALSE,0,6.6,167,-4767,-5061,TRUE,14,5,9,FALSE,0,0,7.8,238,4767,5061
FALSE,FALSE,4,6,6,FALSE,FALSE,0,6.6,221,-1861,-2532,TRUE,6,4,10,TRUE,0,0,7,262,1861,2532
FALSE,FALSE,1,14,1,TRUE,FALSE,0,5.8,174,-7655,-4485,TRUE,14,1,18,FALSE,0,1,7,234,7655,4485
TRUE,FALSE,4,9,3,FALSE,FALSE,0,6.8,212,-2058,-2051,TRUE,9,4,11,FALSE,0,0,7.2,224,2058,2051
TRUE,FALSE,5,5,7,TRUE,FALSE,0,6.6,201,-575,-208,TRUE,5,5,3,FALSE,0,0,6.8,213,575,208
FALSE,TRUE,4,2,2,FALSE,TRUE,0,7.2,245,1765,701,FALSE,2,4,1,FALSE,0,0,6.8,212,-1765,-701
FALSE,TRUE,5,5,8,FALSE,TRUE,0,6.8,220,540,269,FALSE,5,5,8,TRUE,0,0,6.8,185,-540,-269
TRUE,FALSE,12,9,15,FALSE,FALSE,0,6.6,186,862,-442,TRUE,9,12,11,TRUE,0,0,6.8,204,-862,442
TRUE,TRUE,6,2,9,TRUE,FALSE,0,6.6,221,2761,1659,FALSE,2,6,1,FALSE,0,0,6.6,201,-2761,-1659
FALSE,FALSE,3,8,3,FALSE,FALSE,0,6.8,227,-1249,-853,TRUE,8,3,5,TRUE,0,0,7.2,214,1249,853
TRUE,FALSE,5,5,3,FALSE,FALSE,0,7,244,-75,655,TRUE,5,5,5,TRUE,0,0,7,217,75,-655
TRUE,TRUE,14,5,12,TRUE,FALSE,0,6.8,230,5805,4777,FALSE,5,14,6,FALSE,0,0,5.8,178,-5805,-4777
FALSE,FALSE,5,7,3,FALSE,TRUE,0,7,198,-810,-305,TRUE,7,5,11,TRUE,0,0,7,212,810,305
FALSE,TRUE,5,4,6,FALSE,TRUE,0,7,225,1034,706,FALSE,4,5,2,FALSE,0,0,6.8,227,-1034,-706
TRUE,TRUE,3,7,2,FALSE,FALSE,0,6.6,231,-2595,-2856,FALSE,7,3,6,FALSE,1,0,7.4,260,2595,2856
TRUE,FALSE,1,2,3,FALSE,FALSE,0,6.8,228,-334,-73,TRUE,2,1,1,TRUE,0,0,6.6,223,334,73
TRUE,TRUE,11,4,8,TRUE,TRUE,1,7.4,233,3806,2161,FALSE,4,11,4,FALSE,0,0,7,231,-3806,-2161
FALSE,FALSE,2,7,2,FALSE,FALSE,0,6.8,220,-2711,-2547,TRUE,7,2,7,FALSE,0,0,7.2,230,2711,2547
TRUE,TRUE,8,4,8,FALSE,FALSE,0,6.8,242,2551,1754,FALSE,4,8,7,FALSE,0,0,6.6,195,-2551,-1754
FALSE,TRUE,6,3,9,TRUE,FALSE,0,6.6,213,66,-446,FALSE,3,6,3,FALSE,0,0,6.8,254,-66,446
FALSE,FALSE,10,5,13,TRUE,FALSE,0,7.2,213,2242,727,TRUE,5,10,3,FALSE,0,0,6.8,225,-2242,-727
FALSE,FALSE,2,5,2,FALSE,TRUE,0,7,252,-893,-213,TRUE,5,2,8,FALSE,0,0,7,231,893,213
FALSE,FALSE,2,5,2,FALSE,FALSE,0,7,230,-1208,-152,TRUE,5,2,8,TRUE,0,0,7,248,1208,152
TRUE,FALSE,12,4,11,FALSE,FALSE,0,7.2,255,4003,2566,TRUE,4,12,5,TRUE,0,0,6.8,215,-4003,-2566
TRUE,FALSE,8,6,7,TRUE,FALSE,0,7.4,240,819,2149,TRUE,6,8,9,FALSE,0,0,7,206,-819,-2149
TRUE,TRUE,9,3,10,FALSE,FALSE,0,7,230,4009,1935,FALSE,3,9,1,FALSE,1,0,6.6,183,-4009,-1935
FALSE,FALSE,5,6,5,TRUE,FALSE,0,7,221,-259,-1001,TRUE,6,5,6,FALSE,0,0,7.4,247,259,1001
FALSE,TRUE,9,6,13,FALSE,FALSE,0,6.8,212,1728,-738,FALSE,6,9,7,FALSE,0,0,7,180,-1728,738
FALSE,FALSE,5,5,3,FALSE,TRUE,0,6.8,241,474,393,TRUE,5,5,6,TRUE,0,0,6.4,207,-474,-393
FALSE,TRUE,9,3,8,FALSE,FALSE,0,6.8,202,1863,328,FALSE,3,9,5,FALSE,0,0,6.8,204,-1863,-328
FALSE,FALSE,1,7,1,FALSE,FALSE,0,6.8,200,-3846,-2306,TRUE,7,1,7,TRUE,0,0,7.2,253,3846,2306
FALSE,FALSE,1,3,1,FALSE,FALSE,0,7,227,-2373,-1592,TRUE,3,1,5,TRUE,0,0,7.2,250,2373,1592
TRUE,FALSE,8,7,10,TRUE,FALSE,0,6.6,204,218,-204,TRUE,7,8,5,FALSE,0,0,6.8,209,-218,204
TRUE,TRUE,6,4,7,FALSE,FALSE,0,7.2,235,2208,1929,FALSE,4,6,5,FALSE,0,0,6.6,215,-2208,-1929
FALSE,FALSE,5,7,2,TRUE,FALSE,0,7.2,217,-1440,-373,TRUE,7,5,9,FALSE,0,0,7.2,241,1440,373
FALSE,FALSE,10,12,13,TRUE,FALSE,0,6.4,184,-845,-1743,TRUE,12,10,7,FALSE,0,0,6.8,208,845,1743
FALSE,FALSE,5,9,5,FALSE,FALSE,0,6.4,173,-2635,-2694,TRUE,9,5,12,TRUE,0,0,7,241,2635,2694
TRUE,FALSE,6,1,8,TRUE,TRUE,0,7,224,2817,2414,TRUE,1,6,1,FALSE,0,0,6.4,207,-2817,-2414
TRUE,FALSE,9,5,4,TRUE,TRUE,0,7.4,223,2812,2497,TRUE,5,9,3,FALSE,0,0,7.2,226,-2812,-2497
FALSE,FALSE,1,6,2,FALSE,FALSE,0,6.6,218,-3864,-2759,TRUE,6,1,10,TRUE,0,0,7.2,263,3864,2759
TRUE,FALSE,5,6,6,TRUE,FALSE,0,7.4,233,334,955,TRUE,6,5,5,FALSE,0,0,7,230,-334,-955
TRUE,TRUE,7,6,5,TRUE,FALSE,0,7,246,1909,2436,FALSE,6,7,8,FALSE,0,0,6.4,196,-1909,-2436
FALSE,TRUE,7,7,6,FALSE,FALSE,0,7,209,-346,-358,FALSE,7,7,7,FALSE,0,0,7.2,182,346,358
TRUE,TRUE,14,4,14,FALSE,FALSE,0,7.6,249,5802,5396,FALSE,4,14,5,TRUE,0,0,6.2,186,-5802,-5396
TRUE,TRUE,6,4,3,TRUE,FALSE,0,7,228,1085,1048,FALSE,4,6,2,FALSE,0,0,6.6,220,-1085,-1048
FALSE,TRUE,4,11,2,TRUE,FALSE,0,6.8,197,-2383,-1807,FALSE,11,4,7,FALSE,0,0,7.4,182,2383,1807
TRUE,FALSE,8,9,9,FALSE,TRUE,0,7,214,306,1895,TRUE,9,8,10,FALSE,0,0,6.6,208,-306,-1895
FALSE,TRUE,5,7,7,FALSE,FALSE,0,6.8,209,-1568,-1850,FALSE,7,5,8,TRUE,0,0,7.2,215,1568,1850
TRUE,FALSE,5,7,3,TRUE,FALSE,0,6.8,234,-1419,-1156,TRUE,7,5,13,FALSE,1,0,7,227,1419,1156
TRUE,TRUE,10,6,8,FALSE,TRUE,0,6.8,222,2263,1634,FALSE,6,10,5,TRUE,0,0,6.4,213,-2263,-1634
TRUE,TRUE,6,2,9,FALSE,FALSE,0,7.2,230,1374,1225,FALSE,2,6,2,TRUE,0,0,6.8,217,-1374,-1225
TRUE,FALSE,14,4,21,TRUE,FALSE,0,7.4,220,4301,3444,TRUE,4,14,4,FALSE,0,0,6.6,205,-4301,-3444
TRUE,TRUE,9,4,6,FALSE,FALSE,0,7,220,3905,3713,FALSE,4,9,3,FALSE,0,0,6.2,181,-3905,-3713
TRUE,FALSE,3,8,4,FALSE,FALSE,0,6.6,194,-2919,-2318,TRUE,8,3,9,TRUE,0,0,7,207,2919,2318
TRUE,TRUE,6,0,8,TRUE,FALSE,0,7.4,265,2923,2787,FALSE,0,6,0,FALSE,0,0,6.8,242,-2923,-2787
FALSE,FALSE,4,7,3,FALSE,FALSE,0,6.8,210,-1059,-951,TRUE,7,4,9,TRUE,1,0,7,214,1059,951
FALSE,FALSE,3,5,3,FALSE,TRUE,0,7,270,-406,-14,TRUE,5,3,7,TRUE,0,0,7,235,406,14
TRUE,FALSE,7,3,7,TRUE,FALSE,0,7,238,1143,1251,TRUE,3,7,2,FALSE,0,0,7,216,-1143,-1251
TRUE,FALSE,11,9,13,FALSE,FALSE,0,7,225,736,266,TRUE,9,11,9,TRUE,0,0,7.2,205,-736,-266
FALSE,TRUE,2,11,3,FALSE,FALSE,0,6.8,196,-4816,-3750,FALSE,11,2,12,TRUE,0,0,7.4,259,4816,3750
TRUE,FALSE,11,6,13,TRUE,TRUE,0,7.6,236,3977,3949,TRUE,6,11,12,FALSE,0,0,6.4,208,-3977,-3949
TRUE,FALSE,11,7,14,FALSE,FALSE,0,7,217,3026,3357,TRUE,7,11,8,TRUE,0,0,6.4,174,-3026,-3357
FALSE,FALSE,4,12,0,TRUE,FALSE,0,6.8,190,-4262,-2426,TRUE,12,4,14,FALSE,0,0,7.2,224,4262,2426
FALSE,TRUE,4,1,4,FALSE,TRUE,1,6.8,227,2476,772,FALSE,1,4,0,TRUE,0,0,6.8,248,-2476,-772
FALSE,FALSE,3,9,3,FALSE,FALSE,0,6.6,217,-3545,-3206,TRUE,9,3,10,TRUE,1,0,7.4,224,3545,3206
FALSE,FALSE,4,9,5,FALSE,TRUE,0,6.4,173,-4324,-2979,TRUE,9,4,13,TRUE,0,0,7,213,4324,2979
TRUE,FALSE,5,6,6,TRUE,FALSE,0,7.2,223,-496,-837,TRUE,6,5,5,FALSE,0,0,7.4,218,496,837
FALSE,FALSE,3,5,5,FALSE,FALSE,0,6.6,241,-1620,-1442,TRUE,5,3,6,TRUE,0,0,7,226,1620,1442
TRUE,TRUE,6,10,8,FALSE,FALSE,0,6.8,201,-1334,-1607,FALSE,10,6,12,TRUE,0,0,7.2,198,1334,1607
FALSE,TRUE,9,8,5,FALSE,FALSE,0,7,194,-796,-217,FALSE,8,9,10,FALSE,0,0,6.8,215,796,217
TRUE,TRUE,6,2,3,TRUE,FALSE,0,7.2,238,1398,1804,FALSE,2,6,3,FALSE,0,0,6.6,233,-1398,-1804
TRUE,TRUE,5,3,5,FALSE,FALSE,0,7,229,3005,1938,FALSE,3,5,4,FALSE,0,0,6.4,197,-3005,-1938
FALSE,TRUE,3,8,2,FALSE,FALSE,0,6.8,222,-3156,-3287,FALSE,8,3,6,FALSE,0,0,7.2,238,3156,3287
TRUE,FALSE,3,5,3,TRUE,TRUE,0,7.2,268,-473,383,TRUE,5,3,7,FALSE,0,0,6.8,246,473,-383
FALSE,FALSE,5,10,4,FALSE,FALSE,0,6.4,196,-3397,-2282,TRUE,10,5,12,FALSE,1,0,7,225,3397,2282
FALSE,FALSE,6,9,5,FALSE,FALSE,0,6.8,222,-1937,-1514,TRUE,9,6,12,TRUE,0,0,7,204,1937,1514
TRUE,TRUE,10,4,10,FALSE,FALSE,0,7.2,218,3765,2661,FALSE,4,10,3,FALSE,0,0,6.8,193,-3765,-2661
FALSE,TRUE,5,2,5,TRUE,FALSE,0,7,224,384,-690,FALSE,2,5,3,FALSE,1,0,7,250,-384,690
TRUE,TRUE,11,5,12,TRUE,FALSE,0,7.2,223,2708,682,FALSE,5,11,4,FALSE,0,0,7.2,230,-2708,-682
FALSE,TRUE,4,8,3,FALSE,FALSE,0,7,209,-2427,-1462,FALSE,8,4,7,FALSE,0,0,7.2,224,2427,1462
TRUE,TRUE,6,3,7,TRUE,FALSE,0,7.4,245,1901,684,FALSE,3,6,2,FALSE,0,0,7,211,-1901,-684
TRUE,FALSE,10,5,15,TRUE,FALSE,0,7.2,235,2480,1699,TRUE,5,10,8,FALSE,1,0,6.8,221,-2480,-1699
FALSE,FALSE,1,10,2,FALSE,TRUE,0,6.6,219,-3581,-2467,TRUE,10,1,15,TRUE,0,0,7,248,3581,2467
TRUE,TRUE,10,5,14,TRUE,TRUE,0,7.2,200,2911,1378,FALSE,5,10,5,FALSE,0,0,6.8,212,-2911,-1378
FALSE,FALSE,1,4,2,FALSE,TRUE,0,6.8,224,-1245,-1370,TRUE,4,1,4,TRUE,0,0,7,241,1245,1370
FALSE,FALSE,8,6,8,TRUE,FALSE,0,6.8,212,166,-497,TRUE,6,8,6,FALSE,1,0,7,209,-166,497
FALSE,FALSE,1,6,1,FALSE,FALSE,0,6.4,169,-6309,-3115,TRUE,6,1,5,FALSE,0,1,7.2,270,6309,3115
FALSE,FALSE,5,11,4,FALSE,FALSE,0,6.8,214,-2047,-2555,TRUE,11,5,5,TRUE,0,0,7.6,208,2047,2555
FALSE,TRUE,3,4,6,FALSE,FALSE,0,6.8,213,-1464,-1509,FALSE,4,3,4,TRUE,0,0,7,238,1464,1509
TRUE,TRUE,5,3,4,TRUE,TRUE,0,7,217,874,-302,FALSE,3,5,4,FALSE,0,0,7.2,215,-874,302
FALSE,TRUE,2,5,3,TRUE,FALSE,0,6.8,250,-627,183,FALSE,5,2,9,FALSE,0,0,6.8,243,627,-183
FALSE,FALSE,3,3,4,FALSE,FALSE,0,6.8,227,-334,-292,TRUE,3,3,3,FALSE,0,0,6.8,251,334,292
FALSE,TRUE,7,8,5,TRUE,FALSE,0,7.2,240,449,1210,FALSE,8,7,13,FALSE,0,0,7,177,-449,-1210
FALSE,FALSE,6,9,6,FALSE,FALSE,0,6.6,209,-780,-73,TRUE,9,6,14,FALSE,0,0,6.6,200,780,73
FALSE,FALSE,4,6,4,FALSE,TRUE,0,7.4,234,-205,1064,TRUE,6,4,7,FALSE,0,0,7,217,205,-1064
FALSE,FALSE,2,3,3,FALSE,FALSE,0,6.8,226,-1731,-1585,TRUE,3,2,3,FALSE,0,0,7,268,1731,1585
FALSE,FALSE,10,9,9,TRUE,FALSE,0,7,219,947,-188,TRUE,9,10,11,FALSE,0,0,7.2,194,-947,188
FALSE,TRUE,6,7,10,FALSE,FALSE,0,6.8,215,-713,-1111,FALSE,7,6,5,TRUE,0,0,6.8,207,713,1111
TRUE,TRUE,3,4,2,TRUE,FALSE,0,6.8,223,1171,-1140,FALSE,4,3,3,FALSE,0,0,7.2,207,-1171,1140
FALSE,TRUE,5,7,8,FALSE,FALSE,0,6.4,191,-459,-307,FALSE,7,5,9,TRUE,0,0,6.8,196,459,307
TRUE,TRUE,8,2,12,FALSE,FALSE,0,7.2,209,2673,1388,FALSE,2,8,4,TRUE,0,0,6.6,216,-2673,-1388
TRUE,TRUE,9,7,10,TRUE,FALSE,0,6.8,207,-251,-1675,FALSE,7,9,3,FALSE,0,0,7.2,221,251,1675
FALSE,TRUE,5,2,5,FALSE,FALSE,0,7.2,245,534,634,FALSE,2,5,2,TRUE,1,0,6.8,277,-534,-634
FALSE,FALSE,2,8,2,TRUE,FALSE,0,6.6,211,-4005,-2248,TRUE,8,2,7,FALSE,0,0,7.4,271,4005,2248
TRUE,TRUE,2,4,1,TRUE,TRUE,0,7,239,-318,86,FALSE,4,2,5,FALSE,0,0,6.8,216,318,-86
FALSE,TRUE,8,5,7,FALSE,TRUE,0,7.2,203,2682,2118,FALSE,5,8,5,TRUE,0,0,6.6,165,-2682,-2118
FALSE,TRUE,4,3,5,TRUE,FALSE,0,7,244,2092,1763,FALSE,3,4,2,FALSE,0,0,6.4,191,-2092,-1763
TRUE,FALSE,10,7,9,FALSE,FALSE,0,7.4,228,2300,2148,TRUE,7,10,6,FALSE,0,0,7.2,187,-2300,-2148
TRUE,TRUE,6,3,4,TRUE,FALSE,0,7,241,2642,1346,FALSE,3,6,5,FALSE,0,0,6.6,188,-2642,-1346
TRUE,TRUE,5,4,6,FALSE,FALSE,0,6.8,236,2833,220,FALSE,4,5,2,TRUE,0,0,7,172,-2833,-220
FALSE,TRUE,8,8,9,FALSE,FALSE,0,6.6,214,-336,-1059,FALSE,8,8,9,TRUE,0,0,7,214,336,1059
FALSE,FALSE,1,8,2,TRUE,FALSE,0,6.6,214,-5136,-3713,TRUE,8,1,7,FALSE,0,1,7.6,289,5136,3713
TRUE,FALSE,13,7,11,FALSE,FALSE,0,7.4,238,1872,3579,TRUE,7,13,11,FALSE,0,0,6.6,215,-1872,-3579
FALSE,FALSE,11,13,13,TRUE,FALSE,0,6.8,182,-1048,-450,TRUE,13,11,17,FALSE,1,1,6.8,201,1048,450
TRUE,FALSE,4,5,3,TRUE,FALSE,0,7.2,242,-88,-932,TRUE,5,4,10,FALSE,0,0,7.2,222,88,932
TRUE,FALSE,4,9,5,FALSE,FALSE,0,7,224,-1427,-1008,TRUE,9,4,6,FALSE,0,0,7.2,243,1427,1008
TRUE,FALSE,8,11,6,FALSE,TRUE,0,6.8,180,-2440,-1603,TRUE,11,8,15,FALSE,0,0,6.8,219,2440,1603
FALSE,TRUE,5,9,4,FALSE,FALSE,0,6.6,229,-1614,-2256,FALSE,9,5,12,TRUE,0,0,7.2,215,1614,2256
TRUE,FALSE,4,7,2,TRUE,FALSE,0,6.8,234,-1075,73,TRUE,7,4,6,FALSE,0,0,6.8,213,1075,-73
TRUE,TRUE,7,8,7,TRUE,TRUE,0,6.8,190,-1799,-1304,FALSE,8,7,15,FALSE,0,0,6.8,196,1799,1304
TRUE,TRUE,12,3,11,TRUE,FALSE,0,7.4,201,3296,3231,FALSE,3,12,3,FALSE,0,0,6.4,201,-3296,-3231
TRUE,FALSE,4,7,3,FALSE,FALSE,0,7,201,-1942,57,TRUE,7,4,5,TRUE,0,0,6.8,236,1942,-57
TRUE,TRUE,8,4,10,TRUE,FALSE,0,7.2,246,2013,247,FALSE,4,8,3,FALSE,0,0,7,229,-2013,-247
TRUE,TRUE,12,8,15,TRUE,TRUE,0,7,221,3574,1210,FALSE,8,12,11,FALSE,0,0,6.8,166,-3574,-1210
TRUE,TRUE,13,3,9,TRUE,FALSE,0,7,246,6000,5033,FALSE,3,13,5,FALSE,1,0,6,142,-6000,-5033
FALSE,FALSE,5,9,2,FALSE,FALSE,1,6.2,193,-3128,-2320,TRUE,9,5,9,FALSE,1,1,6.8,232,3128,2320
TRUE,FALSE,4,4,1,TRUE,TRUE,0,7.2,274,1229,1059,TRUE,4,4,2,FALSE,0,0,7,220,-1229,-1059
FALSE,TRUE,5,10,6,FALSE,TRUE,0,7,269,1285,1300,FALSE,10,5,9,TRUE,0,0,6.6,173,-1285,-1300
FALSE,FALSE,5,10,6,FALSE,FALSE,0,6.8,176,-3274,-1385,TRUE,10,5,8,TRUE,0,0,7.2,238,3274,1385
FALSE,FALSE,5,8,1,FALSE,FALSE,0,7,212,-1770,325,TRUE,8,5,9,TRUE,0,0,6.8,191,1770,-325
TRUE,TRUE,8,3,14,TRUE,FALSE,0,7,211,1892,890,FALSE,3,8,4,FALSE,0,0,6.8,250,-1892,-890
FALSE,TRUE,8,7,9,FALSE,FALSE,0,7,222,525,902,FALSE,7,8,7,FALSE,0,0,6.8,215,-525,-902
FALSE,TRUE,5,6,8,TRUE,FALSE,0,6.6,234,-415,-498,FALSE,6,5,8,FALSE,0,0,7,226,415,498
TRUE,FALSE,2,6,1,FALSE,FALSE,0,6.8,234,-1751,-1585,TRUE,6,2,4,TRUE,0,0,7,229,1751,1585
TRUE,TRUE,14,6,10,FALSE,TRUE,1,6.6,194,4453,2458,FALSE,6,14,6,TRUE,0,0,6.6,189,-4453,-2458
FALSE,TRUE,11,6,10,TRUE,FALSE,0,7,199,1393,441,FALSE,6,11,2,FALSE,0,0,6.8,224,-1393,-441
TRUE,FALSE,6,5,4,TRUE,TRUE,0,7.2,253,534,154,TRUE,5,6,10,FALSE,0,0,7.2,197,-534,-154
FALSE,TRUE,2,11,2,FALSE,FALSE,0,6.8,226,-3301,-2246,FALSE,11,2,18,TRUE,0,0,7.4,203,3301,2246
TRUE,FALSE,4,7,4,TRUE,TRUE,0,6.8,190,-2022,-2023,TRUE,7,4,7,FALSE,0,0,7.2,242,2022,2023
FALSE,FALSE,3,6,4,FALSE,FALSE,0,7,252,176,-172,TRUE,6,3,7,TRUE,0,0,6.8,202,-176,172
FALSE,FALSE,2,5,2,FALSE,TRUE,0,6.8,205,-458,-559,TRUE,5,2,3,TRUE,0,0,6.8,210,458,559
FALSE,TRUE,4,2,7,FALSE,FALSE,0,6.8,182,676,-576,FALSE,2,4,1,TRUE,0,0,7.2,216,-676,576
TRUE,FALSE,6,4,5,TRUE,FALSE,0,7.2,218,2536,3339,TRUE,4,6,0,FALSE,1,0,6.4,210,-2536,-3339
TRUE,FALSE,7,11,10,FALSE,FALSE,0,6.8,189,-1751,-2784,TRUE,11,7,9,FALSE,1,0,7.4,200,1751,2784
TRUE,FALSE,7,10,9,FALSE,FALSE,0,6.8,198,-1516,-1467,TRUE,10,7,10,TRUE,1,0,6.8,201,1516,1467
FALSE,TRUE,3,7,3,FALSE,FALSE,0,6.4,162,-2566,-2246,FALSE,7,3,3,FALSE,0,0,6.8,228,2566,2246
FALSE,TRUE,4,8,5,FALSE,FALSE,0,7,226,-2023,-2678,FALSE,8,4,4,TRUE,0,0,7.4,251,2023,2678
FALSE,FALSE,5,6,4,FALSE,TRUE,0,6.8,222,-276,179,TRUE,6,5,8,FALSE,0,0,6.8,189,276,-179
TRUE,TRUE,7,4,5,TRUE,TRUE,0,7.2,211,1574,1834,FALSE,4,7,3,FALSE,0,0,6.8,200,-1574,-1834
TRUE,FALSE,6,3,10,FALSE,FALSE,0,7.2,232,2378,2190,TRUE,3,6,1,TRUE,0,0,6.8,206,-2378,-2190
FALSE,TRUE,4,9,4,FALSE,FALSE,0,7,195,-3223,-2518,FALSE,9,4,10,TRUE,1,0,7.4,235,3223,2518
FALSE,FALSE,5,5,7,FALSE,FALSE,0,7,238,808,1415,TRUE,5,5,8,TRUE,0,0,7,214,-808,-1415
TRUE,TRUE,8,2,8,FALSE,FALSE,0,7,238,3803,2825,FALSE,2,8,6,FALSE,0,0,6.4,201,-3803,-2825
FALSE,FALSE,2,8,3,FALSE,FALSE,0,6.8,194,-3360,-1842,TRUE,8,2,7,TRUE,0,0,7.2,228,3360,1842
TRUE,FALSE,6,2,9,FALSE,FALSE,0,7.2,243,2397,1405,TRUE,2,6,1,FALSE,1,0,6.8,248,-2397,-1405
FALSE,TRUE,5,8,7,FALSE,FALSE,0,6.6,217,-883,-1828,FALSE,8,5,9,FALSE,0,0,7,187,883,1828
FALSE,TRUE,1,4,1,FALSE,FALSE,0,6.4,229,-2638,-2478,FALSE,4,1,5,TRUE,1,0,6.8,231,2638,2478
TRUE,TRUE,14,3,16,FALSE,FALSE,0,7.8,218,5035,5420,FALSE,3,14,5,FALSE,0,0,6.6,223,-5035,-5420
FALSE,TRUE,5,8,5,FALSE,FALSE,0,7,234,-1003,-899,FALSE,8,5,7,TRUE,1,0,7,217,1003,899
FALSE,TRUE,5,8,4,FALSE,FALSE,0,6.8,227,-1963,-1151,FALSE,8,5,10,TRUE,0,0,7.2,225,1963,1151
FALSE,FALSE,6,7,7,FALSE,FALSE,0,7.2,221,-1071,-1471,TRUE,7,6,8,TRUE,0,0,7.4,248,1071,1471
TRUE,TRUE,6,5,9,FALSE,FALSE,0,7,227,897,1090,FALSE,5,6,7,FALSE,0,0,7,237,-897,-1090
TRUE,TRUE,5,2,4,TRUE,TRUE,0,6.8,228,1946,1292,FALSE,2,5,2,FALSE,0,0,6.8,213,-1946,-1292
FALSE,FALSE,8,8,5,FALSE,TRUE,0,6.8,193,-219,-1440,TRUE,8,8,6,TRUE,0,0,7.2,183,219,1440
TRUE,TRUE,6,4,7,FALSE,FALSE,0,6.8,239,1588,1331,FALSE,4,6,7,FALSE,0,0,6.8,213,-1588,-1331
FALSE,FALSE,2,6,3,FALSE,FALSE,0,7,234,-1889,-723,TRUE,6,2,6,TRUE,0,0,7,229,1889,723
TRUE,FALSE,2,4,2,TRUE,FALSE,0,6.8,195,-720,432,TRUE,4,2,4,FALSE,0,0,6.8,223,720,-432
FALSE,TRUE,3,12,2,FALSE,FALSE,0,7,220,-2388,-1978,FALSE,12,3,8,TRUE,1,0,7.6,205,2388,1978
FALSE,FALSE,3,13,1,FALSE,FALSE,0,6,167,-5668,-4786,TRUE,13,3,10,TRUE,0,0,7,218,5668,4786
