blueWins,blueFirstBlood,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueGoldDiff,blueCSPerMin,redFirstBlood,redEliteMonsters,redDragons,redTotalGold,redTotalExperience,redGoldDiff,redCSPerMin
TRUE,FALSE,1,FALSE,16968,18900,306,21.4,TRUE,0,FALSE,16662,17005,-306,20.8
FALSE,TRUE,0,FALSE,15949,17005,-1568,20.9,FALSE,1,TRUE,17517,18855,1568,21.5
TRUE,FALSE,1,TRUE,16056,17578,-1419,23.4,TRUE,1,FALSE,17475,18734,1419,22.7
TRUE,TRUE,1,FALSE,18392,18818,2263,22.2,FALSE,1,TRUE,16129,17184,-2263,21.3
TRUE,TRUE,0,FALSE,16415,18271,1374,23,FALSE,1,TRUE,15041,17046,-1374,21.7
TRUE,FALSE,1,TRUE,19948,20064,4301,22,TRUE,0,FALSE,15647,16620,-4301,20.5
TRUE,TRUE,0,FALSE,18189,19191,3905,22,FALSE,0,FALSE,14284,15478,-3905,18.1
TRUE,FALSE,0,FALSE,14398,15990,-2919,19.4,TRUE,1,TRUE,17317,18308,2919,20.7
TRUE,TRUE,1,TRUE,17359,20592,2923,26.5,FALSE,0,FALSE,14436,17805,-2923,24.2
FALSE,FALSE,0,FALSE,15817,17535,-1059,21,TRUE,2,TRUE,16876,18486,1059,21.4
FALSE,FALSE,1,FALSE,15861,19121,-406,27,TRUE,1,TRUE,16267,19135,406,23.5
TRUE,FALSE,1,TRUE,16355,18991,1143,23.8,TRUE,0,FALSE,15212,17740,-1143,21.6
TRUE,FALSE,0,FALSE,18333,18622,736,22.5,TRUE,1,TRUE,17597,18356,-736,20.5
FALSE,TRUE,0,FALSE,14562,16952,-4816,19.6,FALSE,1,TRUE,19378,20702,4816,25.9
TRUE,FALSE,2,TRUE,19677,20488,3977,23.6,TRUE,0,FALSE,15700,16539,-3977,20.8
TRUE,FALSE,0,FALSE,18793,18395,3026,21.7,TRUE,1,TRUE,15767,15038,-3026,17.4
FALSE,FALSE,1,TRUE,14276,16422,-4262,19,TRUE,0,FALSE,18538,18848,4262,22.4
FALSE,TRUE,1,FALSE,16808,17831,2476,22.7,FALSE,1,TRUE,14332,17059,-2476,24.8
FALSE,FALSE,0,FALSE,15002,16448,-3545,21.7,TRUE,2,TRUE,18547,19654,3545,22.4
FALSE,FALSE,1,FALSE,14354,15677,-4324,17.3,TRUE,1,TRUE,18678,18656,4324,21.3
TRUE,FALSE,1,TRUE,15926,19262,-496,22.3,TRUE,0,FALSE,16422,20099,496,21.8
FALSE,FALSE,0,FALSE,14742,16162,-1620,24.1,TRUE,1,TRUE,16362,17604,1620,22.6
TRUE,TRUE,0,FALSE,16481,17069,-1334,20.1,FALSE,1,TRUE,17815,18676,1334,19.8
FALSE,TRUE,0,FALSE,16307,17660,-796,19.4,FALSE,0,FALSE,17103,17877,796,21.5
TRUE,TRUE,1,TRUE,16569,19120,1398,23.8,FALSE,0,FALSE,15171,17316,-1398,23.3
TRUE,TRUE,0,FALSE,17322,19067,3005,22.9,FALSE,0,FALSE,14317,17129,-3005,19.7
FALSE,TRUE,0,FALSE,14711,16559,-3156,22.2,FALSE,0,FALSE,17867,19846,3156,23.8
TRUE,FALSE,2,TRUE,16009,18511,-473,26.8,TRUE,0,FALSE,16482,18128,473,24.6
FALSE,FALSE,0,FALSE,15102,16437,-3397,19.6,TRUE,1,FALSE,18499,18719,3397,22.5
FALSE,FALSE,0,FALSE,15499,17298,-1937,22.2,TRUE,1,TRUE,17436,18812,1937,20.4
TRUE,TRUE,0,FALSE,18456,19319,3765,21.8,FALSE,0,FALSE,14691,16658,-3765,19.3
FALSE,TRUE,1,TRUE,15767,17413,384,22.4,FALSE,1,FALSE,15383,18103,-384,25
TRUE,TRUE,1,TRUE,18890,19229,2708,22.3,FALSE,0,FALSE,16182,18547,-2708,23
FALSE,TRUE,0,FALSE,14901,17696,-2427,20.9,FALSE,0,FALSE,17328,19158,2427,22.4
TRUE,TRUE,1,TRUE,16785,19346,1901,24.5,FALSE,0,FALSE,14884,18662,-1901,21.1
TRUE,FALSE,1,TRUE,18786,18509,2480,23.5,TRUE,1,FALSE,16306,16810,-2480,22.1
FALSE,FALSE,1,FALSE,14727,16272,-3581,21.9,TRUE,1,TRUE,18308,18739,3581,24.8
TRUE,TRUE,2,TRUE,18009,18763,2911,20,FALSE,0,FALSE,15098,17385,-2911,21.2
FALSE,FALSE,1,FALSE,14526,17366,-1245,22.4,TRUE,1,TRUE,15771,18736,1245,24.1
FALSE,FALSE,1,TRUE,16627,17397,166,21.2,TRUE,1,FALSE,16461,17894,-166,20.9
FALSE,FALSE,0,FALSE,13075,15488,-6309,16.9,TRUE,0,FALSE,19384,18603,6309,27
FALSE,FALSE,0,FALSE,16105,17502,-2047,21.4,TRUE,1,TRUE,18152,20057,2047,20.8
FALSE,TRUE,0,FALSE,14782,16677,-1464,21.3,FALSE,1,TRUE,16246,18186,1464,23.8
TRUE,TRUE,2,TRUE,15889,18189,874,21.7,FALSE,0,FALSE,15015,18491,-874,21.5
FALSE,TRUE,1,TRUE,15158,17387,-627,25,FALSE,0,FALSE,15785,17204,627,24.3
FALSE,FALSE,0,FALSE,15073,17578,-334,22.7,TRUE,0,FALSE,15407,17870,334,25.1
FALSE,TRUE,1,TRUE,17125,18785,449,24,FALSE,0,FALSE,16676,17575,-449,17.7
FALSE,FALSE,0,FALSE,16377,16818,-780,20.9,TRUE,0,FALSE,17157,16891,780,20
FALSE,FALSE,1,FALSE,15888,18421,-205,23.4,TRUE,0,FALSE,16093,17357,205,21.7
FALSE,FALSE,0,FALSE,14414,17356,-1731,22.6,TRUE,0,FALSE,16145,18941,1731,26.8
FALSE,FALSE,1,TRUE,18329,18315,947,21.9,TRUE,0,FALSE,17382,18503,-947,19.4
FALSE,TRUE,0,FALSE,16245,16720,-713,21.5,FALSE,1,TRUE,16958,17831,713,20.7
TRUE,TRUE,1,TRUE,16120,17683,1171,22.3,FALSE,0,FALSE,14949,18823,-1171,20.7
FALSE,TRUE,0,FALSE,15548,16604,-459,19.1,FALSE,1,TRUE,16007,16911,459,19.6
TRUE,TRUE,0,FALSE,17432,18495,2673,20.9,FALSE,1,TRUE,14759,17107,-2673,21.6
TRUE,TRUE,1,TRUE,16922,17350,-251,20.7,FALSE,0,FALSE,17173,19025,251,22.1
FALSE,TRUE,0,FALSE,16142,18818,534,24.5,FALSE,2,TRUE,15608,18184,-534,27.7
FALSE,FALSE,1,TRUE,14630,17694,-4005,21.1,TRUE,0,FALSE,18635,19942,4005,27.1
TRUE,TRUE,2,TRUE,15131,18134,-318,23.9,FALSE,0,FALSE,15449,18048,318,21.6
FALSE,TRUE,1,FALSE,17697,18512,2682,20.3,FALSE,1,TRUE,15015,16394,-2682,16.5
FALSE,TRUE,1,TRUE,16116,17653,2092,24.4,FALSE,0,FALSE,14024,15890,-2092,19.1
TRUE,FALSE,0,FALSE,18485,19949,2300,22.8,TRUE,0,FALSE,16185,17801,-2300,18.7
TRUE,TRUE,1,TRUE,16980,18593,2642,24.1,FALSE,0,FALSE,14338,17247,-2642,18.8
TRUE,TRUE,0,FALSE,17066,17494,2833,23.6,FALSE,1,TRUE,14233,17274,-2833,17.2
FALSE,TRUE,0,FALSE,17202,17447,-336,21.4,FALSE,1,TRUE,17538,18506,336,21.4
FALSE,FALSE,1,TRUE,14702,16461,-5136,21.4,TRUE,0,FALSE,19838,20174,5136,28.9
TRUE,FALSE,0,FALSE,18692,19886,1872,23.8,TRUE,0,FALSE,16820,16307,-1872,21.5
FALSE,FALSE,1,TRUE,18549,16837,-1048,18.2,TRUE,1,FALSE,19597,17287,1048,20.1
TRUE,FALSE,1,TRUE,15859,18390,-88,24.2,TRUE,0,FALSE,15947,19322,88,22.2
TRUE,FALSE,0,FALSE,16044,18226,-1427,22.4,TRUE,0,FALSE,17471,19234,1427,24.3
TRUE,FALSE,1,FALSE,15941,16613,-2440,18,TRUE,0,FALSE,18381,18216,2440,21.9
FALSE,TRUE,0,FALSE,15675,16844,-1614,22.9,FALSE,1,TRUE,17289,19100,1614,21.5
TRUE,FALSE,1,TRUE,15682,17438,-1075,23.4,TRUE,0,FALSE,16757,17365,1075,21.3
TRUE,TRUE,2,TRUE,15843,17154,-1799,19,FALSE,0,FALSE,17642,18458,1799,19.6
TRUE,TRUE,1,TRUE,18248,19855,3296,20.1,FALSE,0,FALSE,14952,16624,-3296,20.1
TRUE,FALSE,0,FALSE,15333,18073,-1942,20.1,TRUE,1,TRUE,17275,18016,1942,23.6
TRUE,TRUE,1,TRUE,17496,18253,2013,24.6,FALSE,0,FALSE,15483,18006,-2013,22.9
TRUE,TRUE,2,TRUE,19809,18530,3574,22.1,FALSE,0,FALSE,16235,17320,-3574,16.6
TRUE,TRUE,1,TRUE,19329,19021,6000,24.6,FALSE,1,FALSE,13329,13988,-6000,14.2
FALSE,FALSE,0,FALSE,15600,14986,-3128,19.3,TRUE,1,FALSE,18728,17306,3128,23.2
TRUE,FALSE,2,TRUE,16292,18889,1229,27.4,TRUE,0,FALSE,15063,17830,-1229,22
FALSE,TRUE,1,FALSE,17677,18225,1285,26.9,FALSE,1,TRUE,16392,16925,-1285,17.3
FALSE,FALSE,0,FALSE,15141,17635,-3274,17.6,TRUE,1,TRUE,18415,19020,3274,23.8
FALSE,FALSE,0,FALSE,14897,17306,-1770,21.2,TRUE,1,TRUE,16667,16981,1770,19.1
TRUE,TRUE,1,TRUE,17520,18610,1892,21.1,FALSE,0,FALSE,15628,17720,-1892,25
FALSE,TRUE,0,FALSE,17164,18932,525,22.2,FALSE,0,FALSE,16639,18030,-525,21.5
FALSE,TRUE,1,TRUE,15999,17033,-415,23.4,FALSE,0,FALSE,16414,17531,415,22.6
TRUE,FALSE,0,FALSE,14542,17517,-1751,23.4,TRUE,1,TRUE,16293,19102,1751,22.9
TRUE,TRUE,1,FALSE,20225,17976,4453,19.4,FALSE,1,TRUE,15772,15518,-4453,18.9
FALSE,TRUE,1,TRUE,18203,18175,1393,19.9,FALSE,0,FALSE,16810,17734,-1393,22.4
TRUE,FALSE,2,TRUE,16787,18618,534,25.3,TRUE,0,FALSE,16253,18464,-534,19.7
FALSE,TRUE,0,FALSE,14959,16588,-3301,22.6,FALSE,1,TRUE,18260,18834,3301,20.3
TRUE,FALSE,2,TRUE,15132,16489,-2022,19,TRUE,0,FALSE,17154,18512,2022,24.2
FALSE,FALSE,0,FALSE,16354,17848,176,25.2,TRUE,1,TRUE,16178,18020,-176,20.2
FALSE,FALSE,1,FALSE,14652,17192,-458,20.5,TRUE,1,TRUE,15110,17751,458,21
FALSE,TRUE,0,FALSE,15331,17540,676,18.2,FALSE,1,TRUE,14655,18116,-676,21.6
TRUE,FALSE,1,TRUE,17002,18755,2536,21.8,TRUE,1,FALSE,14466,15416,-2536,21
TRUE,FALSE,0,FALSE,16308,16771,-1751,18.9,TRUE,1,FALSE,18059,19555,1751,20
TRUE,FALSE,0,FALSE,16282,16826,-1516,19.8,TRUE,2,TRUE,17798,18293,1516,20.1
FALSE,TRUE,0,FALSE,14110,15832,-2566,16.2,FALSE,0,FALSE,16676,18078,2566,22.8
FALSE,TRUE,0,FALSE,15426,17467,-2023,22.6,FALSE,1,TRUE,17449,20145,2023,25.1
FALSE,FALSE,1,FALSE,15983,17562,-276,22.2,TRUE,0,FALSE,16259,17383,276,18.9
TRUE,TRUE,2,TRUE,16801,18563,1574,21.1,FALSE,0,FALSE,15227,16729,-1574,20
TRUE,FALSE,0,FALSE,17141,19142,2378,23.2,TRUE,1,TRUE,14763,16952,-2378,20.6
FALSE,TRUE,0,FALSE,15122,17694,-3223,19.5,FALSE,2,TRUE,18345,20212,3223,23.5
FALSE,FALSE,0,FALSE,16878,19372,808,23.8,TRUE,1,TRUE,16070,17957,-808,21.4
TRUE,TRUE,0,FALSE,18274,18615,3803,23.8,FALSE,0,FALSE,14471,15790,-3803,20.1
FALSE,FALSE,0,FALSE,14176,17054,-3360,19.4,TRUE,1,TRUE,17536,18896,3360,22.8
TRUE,FALSE,0,FALSE,17549,19231,2397,24.3,TRUE,1,FALSE,15152,17826,-2397,24.8
FALSE,TRUE,0,FALSE,16049,16758,-883,21.7,FALSE,0,FALSE,16932,18586,883,18.7
FALSE,TRUE,0,FALSE,14017,15893,-2638,22.9,FALSE,2,TRUE,16655,18371,2638,23.1
TRUE,TRUE,0,FALSE,20139,21898,5035,21.8,FALSE,0,FALSE,15104,16478,-5035,22.3
FALSE,TRUE,0,FALSE,16659,17777,-1003,23.4,FALSE,2,TRUE,17662,18676,1003,21.7
FALSE,TRUE,0,FALSE,15975,18165,-1963,22.7,FALSE,1,TRUE,17938,19316,1963,22.5
FALSE,FALSE,0,FALSE,16728,18284,-1071,22.1,TRUE,1,TRUE,17799,19755,1071,24.8
TRUE,TRUE,0,FALSE,16693,18761,897,22.7,FALSE,0,FALSE,15796,17671,-897,23.7
TRUE,TRUE,2,TRUE,15925,17913,1946,22.8,FALSE,0,FALSE,13979,16621,-1946,21.3
FALSE,FALSE,1,FALSE,16763,17433,-219,19.3,TRUE,1,TRUE,16982,18873,219,18.3
TRUE,TRUE,0,FALSE,16852,18660,1588,23.9,FALSE,0,FALSE,15264,17329,-1588,21.3
FALSE,FALSE,0,FALSE,14950,18134,-1889,23.4,TRUE,1,TRUE,16839,18857,1889,22.9
TRUE,FALSE,1,TRUE,14863,17436,-720,19.5,TRUE,0,FALSE,15583,17004,720,22.3
FALSE,TRUE,0,FALSE,15853,18223,-2388,22,FALSE,2,TRUE,18241,20201,2388,20.5
FALSE,FALSE,0,FALSE,13428,14121,-5668,16.7,TRUE,1,TRUE,19096,18907,5668,21.8
TRUE,FALSE,1,TRUE,17570,18283,527,23.8,TRUE,0,FALSE,17043,16790,-527,17.6
TRUE,TRUE,1,FALSE,16561,17961,1496,23.2,FALSE,1,TRUE,15065,18691,-1496,19.1
FALSE,FALSE,0,FALSE,15070,15375,-4245,14.2,TRUE,2,TRUE,19315,18448,4245,19.3
FALSE,TRUE,1,TRUE,19190,18615,3386,20.2,FALSE,1,FALSE,15804,16205,-3386,22.4
FALSE,FALSE,0,FALSE,14269,16844,-3145,20,TRUE,1,TRUE,17414,19010,3145,23.5
FALSE,FALSE,1,TRUE,14916,17511,-1325,23.9,TRUE,0,FALSE,16241,17526,1325,25.1
TRUE,FALSE,2,TRUE,16256,17637,-1623,23.1,TRUE,0,FALSE,17879,18781,1623,24.3
TRUE,FALSE,1,TRUE,15231,17617,1076,22.1,TRUE,0,FALSE,14155,16858,-1076,22.3
TRUE,FALSE,1,TRUE,16070,16577,-1156,17.3,TRUE,0,FALSE,17226,17244,1156,21.1
FALSE,FALSE,1,FALSE,15416,17935,450,22.8,TRUE,0,FALSE,14966,17944,-450,22
TRUE,TRUE,1,FALSE,19036,18857,4363,24.6,FALSE,0,FALSE,14673,14390,-4363,16.4
TRUE,TRUE,1,TRUE,18214,19670,2262,22,FALSE,0,FALSE,15952,16785,-2262,22.8
FALSE,TRUE,0,FALSE,17430,18068,-367,21.2,FALSE,0,FALSE,17797,17881,367,20.5
TRUE,FALSE,0,FALSE,16590,19041,1214,22.8,TRUE,1,TRUE,15376,16961,-1214,22.4
TRUE,TRUE,1,TRUE,15508,17062,1728,21.7,FALSE,0,FALSE,13780,17399,-1728,22.3
TRUE,TRUE,0,FALSE,16789,19024,959,21.8,FALSE,1,TRUE,15830,18107,-959,21.3
TRUE,TRUE,1,FALSE,16298,18210,924,23,FALSE,1,TRUE,15374,17887,-924,20.9
TRUE,TRUE,1,TRUE,19320,20189,4544,25.1,FALSE,0,FALSE,14776,17063,-4544,20.6
FALSE,FALSE,2,TRUE,14926,16530,-4847,21,TRUE,0,FALSE,19773,19513,4847,21.8
TRUE,TRUE,1,TRUE,17496,18327,1849,22,FALSE,1,FALSE,15647,17658,-1849,22.4
TRUE,FALSE,0,FALSE,15177,15795,-3891,15.2,TRUE,0,FALSE,19068,18484,3891,21.8
FALSE,TRUE,0,FALSE,17025,18038,-1314,23.1,FALSE,1,TRUE,18339,19980,1314,23.2
TRUE,TRUE,0,FALSE,18203,18324,2718,22.3,FALSE,0,FALSE,15485,18233,-2718,21.6
FALSE,FALSE,0,FALSE,15160,17505,-2174,21.7,TRUE,2,TRUE,17334,18773,2174,22.7
TRUE,TRUE,1,TRUE,15304,18188,1093,22.8,FALSE,0,FALSE,14211,17468,-1093,21.5
TRUE,FALSE,0,FALSE,17503,17699,-215,19.2,TRUE,0,FALSE,17718,18137,215,21
TRUE,TRUE,1,FALSE,16468,15869,635,22.6,FALSE,1,TRUE,15833,17026,-635,22.8
TRUE,FALSE,0,FALSE,19035,18221,120,21.9,TRUE,1,FALSE,18915,17012,-120,20.8
TRUE,FALSE,1,TRUE,18413,18554,194,21.9,TRUE,0,FALSE,18219,17893,-194,23
TRUE,TRUE,1,TRUE,18470,18925,3581,26.3,FALSE,0,FALSE,14889,17347,-3581,23.8
FALSE,FALSE,0,FALSE,16291,16699,-3622,19.1,TRUE,0,FALSE,19913,19260,3622,22.3
TRUE,TRUE,1,TRUE,16301,17430,-303,21,FALSE,1,FALSE,16604,17118,303,21
FALSE,FALSE,1,TRUE,17183,18225,-1295,19.6,TRUE,0,FALSE,18478,18530,1295,24.7
FALSE,FALSE,0,FALSE,13361,16819,-3006,17.4,TRUE,2,TRUE,16367,18699,3006,21.9
TRUE,TRUE,1,FALSE,14807,17246,1090,21.4,FALSE,1,TRUE,13717,16875,-1090,19.7
TRUE,FALSE,1,TRUE,15195,18358,324,21.7,TRUE,0,FALSE,14871,16564,-324,22.8
TRUE,TRUE,0,FALSE,14788,17345,-2025,21.5,FALSE,1,TRUE,16813,19793,2025,23.3
FALSE,TRUE,0,FALSE,16604,17328,-416,20.3,FALSE,1,TRUE,17020,18235,416,20.1
FALSE,TRUE,1,FALSE,15661,18861,62,23.2,FALSE,1,TRUE,15599,17707,-62,20.2
FALSE,TRUE,0,FALSE,16259,17235,-67,22.1,FALSE,1,TRUE,16326,18576,67,20
TRUE,FALSE,1,TRUE,19716,19989,5163,23.4,TRUE,0,FALSE,14553,16021,-5163,18.2
TRUE,TRUE,1,TRUE,18612,19203,2728,22.7,FALSE,0,FALSE,15884,17246,-2728,22.5
FALSE,FALSE,1,TRUE,14711,18284,-3559,20.4,TRUE,0,FALSE,18270,19684,3559,25.6
TRUE,TRUE,2,TRUE,16886,18261,184,22.1,FALSE,0,FALSE,16702,18392,-184,23.7
FALSE,TRUE,1,TRUE,14980,16983,-2040,20.6,FALSE,0,FALSE,17020,17995,2040,22.4
TRUE,TRUE,1,TRUE,16544,17551,2151,20.8,FALSE,0,FALSE,14393,16825,-2151,22.2
FALSE,FALSE,0,FALSE,16174,16725,-2452,14.9,TRUE,0,FALSE,18626,18359,2452,21
TRUE,TRUE,2,TRUE,18047,19362,3255,22.8,FALSE,0,FALSE,14792,17103,-3255,19.7
TRUE,TRUE,0,FALSE,17484,20325,1128,23,FALSE,1,TRUE,16356,19467,-1128,22.6
TRUE,TRUE,1,FALSE,17826,19427,1909,22.5,FALSE,0,FALSE,15917,18448,-1909,22
TRUE,FALSE,0,FALSE,18673,18121,3397,22.3,TRUE,0,FALSE,15276,16628,-3397,18.6
FALSE,FALSE,0,FALSE,17540,17368,-3563,18.2,TRUE,1,TRUE,21103,18688,3563,19.8
FALSE,TRUE,1,TRUE,16808,17370,-361,23.1,FALSE,0,FALSE,17169,15684,361,21.4
TRUE,FALSE,1,FALSE,15227,18442,-513,20.3,TRUE,0,FALSE,15740,17450,513,22.6
TRUE,FALSE,0,FALSE,19392,18570,4872,23.9,TRUE,0,FALSE,14520,15494,-4872,20.3
FALSE,FALSE,1,FALSE,17194,18397,985,23.4,TRUE,0,FALSE,16209,16295,-985,21.5
TRUE,TRUE,1,TRUE,15672,17821,-1599,23.8,FALSE,1,FALSE,17271,19691,1599,23.6
TRUE,FALSE,1,TRUE,18565,19562,1719,21.6,TRUE,0,FALSE,16846,17859,-1719,24.2
FALSE,FALSE,0,FALSE,13921,16963,-2641,20.7,TRUE,1,FALSE,16562,19170,2641,24.2
FALSE,TRUE,0,FALSE,14521,16234,-2846,20.1,FALSE,2,TRUE,17367,18559,2846,22.9
FALSE,FALSE,0,FALSE,15049,17888,-3891,20.9,TRUE,1,TRUE,18940,20164,3891,22.1
TRUE,FALSE,1,TRUE,20127,19575,6202,23.4,TRUE,0,FALSE,13925,14207,-6202,17.5
TRUE,FALSE,0,FALSE,17194,19539,2330,25.3,TRUE,0,FALSE,14864,17372,-2330,21.9
FALSE,TRUE,0,FALSE,19122,19334,3089,23.8,FALSE,0,FALSE,16033,17584,-3089,16.9
TRUE,FALSE,0,FALSE,16359,17998,540,19.8,TRUE,0,FALSE,15819,17131,-540,18.7
TRUE,TRUE,1,FALSE,17027,17816,508,21.3,FALSE,1,TRUE,16519,19520,-508,23.1
FALSE,TRUE,1,TRUE,17665,18125,625,21.3,FALSE,0,FALSE,17040,19160,-625,22.8
TRUE,TRUE,1,TRUE,17209,18853,2481,21.9,FALSE,0,FALSE,14728,16891,-2481,19.5
TRUE,TRUE,1,TRUE,19187,19762,2796,21.1,FALSE,0,FALSE,16391,17093,-2796,20.5
TRUE,FALSE,1,TRUE,17482,19093,2089,21.4,TRUE,0,FALSE,15393,16970,-2089,22.2
TRUE,TRUE,1,TRUE,16035,16853,-608,19,FALSE,0,FALSE,16643,17556,608,21
FALSE,TRUE,0,FALSE,16070,16510,-1923,19.9,FALSE,0,FALSE,17993,18263,1923,21.1
FALSE,FALSE,0,FALSE,15617,18169,-951,20.9,TRUE,1,TRUE,16568,18715,951,20.6
TRUE,TRUE,1,TRUE,16130,17156,1428,24.2,FALSE,0,FALSE,14702,16455,-1428,20
FALSE,TRUE,1,TRUE,17172,18972,1131,19.6,FALSE,1,FALSE,16041,17827,-1131,23.1
FALSE,FALSE,1,FALSE,15475,16428,-1972,19.5,TRUE,0,FALSE,17447,17438,1972,23
FALSE,TRUE,0,FALSE,16248,18067,-2242,17.1,FALSE,1,TRUE,18490,19886,2242,22.9
TRUE,TRUE,1,TRUE,16745,17908,2287,21.5,FALSE,1,FALSE,14458,18176,-2287,18
FALSE,FALSE,0,FALSE,16472,18966,1367,21.9,TRUE,1,FALSE,15105,16570,-1367,18
TRUE,TRUE,2,TRUE,18133,20427,2580,25.9,FALSE,0,FALSE,15553,17473,-2580,21.4
FALSE,FALSE,1,TRUE,17068,15357,786,15.3,TRUE,0,FALSE,16282,15919,-786,19.9
TRUE,TRUE,2,TRUE,16635,19221,152,23.5,FALSE,0,FALSE,16483,19278,-152,23.3
TRUE,TRUE,0,FALSE,17950,18805,2802,22.6,FALSE,1,TRUE,15148,18524,-2802,21.3
FALSE,FALSE,0,FALSE,14494,15922,-1610,22.4,TRUE,1,TRUE,16104,17315,1610,23.9
TRUE,FALSE,0,FALSE,18595,18307,1543,19.9,TRUE,1,TRUE,17052,18328,-1543,17.2
TRUE,FALSE,0,FALSE,19767,17678,1915,18,TRUE,0,FALSE,17852,15072,-1915,17.6
TRUE,FALSE,1,TRUE,14970,17530,-595,21.2,TRUE,0,FALSE,15565,17166,595,23.8
FALSE,TRUE,0,FALSE,15891,17964,-1190,20.7,FALSE,0,FALSE,17081,18875,1190,22.4
TRUE,TRUE,1,FALSE,16472,18393,1820,25.2,FALSE,1,TRUE,14652,17587,-1820,23.9
FALSE,FALSE,2,TRUE,15210,17099,-2630,18.5,TRUE,0,FALSE,17840,19343,2630,22.2
TRUE,FALSE,0,FALSE,16096,16891,-1327,17.5,TRUE,1,TRUE,17423,17680,1327,19.8
TRUE,FALSE,0,FALSE,16870,18433,1417,20.7,TRUE,1,FALSE,15453,17417,-1417,22.1
FALSE,TRUE,1,TRUE,15842,18640,71,24,FALSE,0,FALSE,15771,18231,-71,22.7
TRUE,FALSE,0,FALSE,15297,18319,17,20.2,TRUE,1,TRUE,15280,17267,-17,21
FALSE,TRUE,2,TRUE,16412,18381,151,21.2,FALSE,0,FALSE,16261,17541,-151,21.2
TRUE,TRUE,1,TRUE,19013,20151,4817,22.5,FALSE,1,FALSE,14196,16931,-4817,18.4
FALSE,FALSE,0,FALSE,14842,16718,-3400,20.3,TRUE,1,TRUE,18242,19481,3400,24.1
FALSE,TRUE,0,FALSE,16684,17071,-944,21.3,FALSE,1,TRUE,17628,17627,944,18.7
FALSE,FALSE,1,TRUE,15235,17625,-2839,19.5,TRUE,1,FALSE,18074,17607,2839,22
TRUE,TRUE,1,TRUE,18159,17740,818,23.8,FALSE,0,FALSE,17341,17905,-818,19.2
FALSE,FALSE,0,FALSE,13916,15087,-6286,16.6,TRUE,2,TRUE,20202,19820,6286,25.9
FALSE,FALSE,0,FALSE,15107,16753,-3799,20,TRUE,1,TRUE,18906,20038,3799,22.6
TRUE,FALSE,2,TRUE,18597,19612,4428,24.3,TRUE,0,FALSE,14169,16123,-4428,22.1
TRUE,TRUE,0,FALSE,18640,20923,4388,24.9,FALSE,1,TRUE,14252,17396,-4388,22.1
FALSE,FALSE,1,TRUE,15483,17110,-3045,21.3,TRUE,0,FALSE,18528,18744,3045,24.9
FALSE,FALSE,0,FALSE,15242,18202,-1497,26,TRUE,1,FALSE,16739,18980,1497,25.7
FALSE,FALSE,1,TRUE,14945,16491,-1696,21.5,TRUE,0,FALSE,16641,18644,1696,22.6
TRUE,FALSE,0,FALSE,17197,16987,733,18.5,TRUE,1,FALSE,16464,18467,-733,24.5
TRUE,TRUE,1,TRUE,17292,17127,-606,20,FALSE,0,FALSE,17898,18614,606,19.7
FALSE,FALSE,0,FALSE,14822,18244,-2420,23.1,TRUE,1,FALSE,17242,18997,2420,24.6
FALSE,FALSE,0,FALSE,15027,17054,-2037,21.1,TRUE,1,TRUE,17064,16944,2037,19.7
TRUE,FALSE,0,FALSE,15502,17035,631,22.1,TRUE,1,TRUE,14871,15631,-631,20.7
FALSE,FALSE,1,FALSE,16931,18446,-1570,20.9,TRUE,1,TRUE,18501,20549,1570,22.8
TRUE,FALSE,1,TRUE,16787,18466,-471,20.1,TRUE,0,FALSE,17258,17596,471,22.9
TRUE,FALSE,0,FALSE,15022,18105,-1211,22,TRUE,0,FALSE,16233,18213,1211,21.6
TRUE,TRUE,1,FALSE,17365,19227,2740,24.5,FALSE,1,TRUE,14625,17519,-2740,21.3
TRUE,FALSE,1,FALSE,17658,19584,1947,24.1,TRUE,0,FALSE,15711,17063,-1947,24.7
TRUE,TRUE,0,FALSE,19549,20404,4712,26.6,FALSE,0,FALSE,14837,16606,-4712,20.3
FALSE,TRUE,1,TRUE,16516,19033,1115,22.4,FALSE,0,FALSE,15401,17777,-1115,20.9
TRUE,FALSE,0,FALSE,15177,18017,-833,18.9,TRUE,0,FALSE,16010,18133,833,25.2
TRUE,FALSE,0,FALSE,18520,19054,564,22,TRUE,1,TRUE,17956,18421,-564,22.6
FALSE,TRUE,1,FALSE,18600,19763,-589,18.3,FALSE,0,FALSE,19189,17969,589,22.3
TRUE,TRUE,0,FALSE,18439,19278,3020,24.9,FALSE,0,FALSE,15419,16685,-3020,21.1
TRUE,TRUE,1,TRUE,15632,15789,-1339,19.6,FALSE,1,FALSE,16971,18591,1339,21.6
FALSE,TRUE,1,TRUE,17161,17817,1487,15.7,FALSE,1,FALSE,15674,17240,-1487,20.3
TRUE,TRUE,2,TRUE,15263,17693,579,21.6,FALSE,0,FALSE,14684,17730,-579,24.5
TRUE,TRUE,0,FALSE,16396,17294,975,16.8,FALSE,0,FALSE,15421,16635,-975,19.1
TRUE,TRUE,1,TRUE,17592,17430,1417,18.6,FALSE,0,FALSE,16175,16259,-1417,22
TRUE,TRUE,2,TRUE,17802,18461,2768,23.9,FALSE,0,FALSE,15034,17050,-2768,21.1
